geo_level,geo_name,year,state_name,pct_black_alone,debt_to_income_ratio_high
county,"Marquette County, Wisconsin",2012,Wisconsin,0.7,3.43
county,"Milwaukee County, Wisconsin",2012,Wisconsin,26.6,1.01
county,"Monroe County, Wisconsin",2012,Wisconsin,1.8,1.01
county,"Oneida County, Wisconsin",2012,Wisconsin,0.5,1.58
county,"Outagamie County, Wisconsin",2012,Wisconsin,1.4,1.19
county,"Ozaukee County, Wisconsin",2012,Wisconsin,1.3,2.61
county,"Pepin County, Wisconsin",2012,Wisconsin,0.4,2.61
county,"Polk County, Wisconsin",2012,Wisconsin,0.4,3.43
county,"Portage County, Wisconsin",2012,Wisconsin,0.8,1.19
county,"Racine County, Wisconsin",2012,Wisconsin,11.4,1.82
county,"Richland County, Wisconsin",2012,Wisconsin,0.6,1.01
county,"Rock County, Wisconsin",2012,Wisconsin,4.8,1.58
county,"Rusk County, Wisconsin",2012,Wisconsin,0.6,1.82
county,"St. Croix County, Wisconsin",2012,Wisconsin,0.7,
county,"Sauk County, Wisconsin",2012,Wisconsin,0.8,1.37
county,"Sawyer County, Wisconsin",2012,Wisconsin,0.3,1.58
county,"Sheboygan County, Wisconsin",2012,Wisconsin,2.1,1.19
county,"Taylor County, Wisconsin",2012,Wisconsin,0.2,1.19
county,"Trempealeau County, Wisconsin",2012,Wisconsin,0.5,1.01
county,"Vernon County, Wisconsin",2012,Wisconsin,0.2,1.58
county,"Walworth County, Wisconsin",2012,Wisconsin,0.8,3.43
county,"Washburn County, Wisconsin",2012,Wisconsin,0.6,
county,"Washington County, Wisconsin",2012,Wisconsin,1.4,2.61
county,"Waukesha County, Wisconsin",2012,Wisconsin,1.6,1.58
county,"Waupaca County, Wisconsin",2012,Wisconsin,0.7,1.37
county,"Waushara County, Wisconsin",2012,Wisconsin,1.9,2.61
county,"Winnebago County, Wisconsin",2012,Wisconsin,2.6,1.01
county,"Wood County, Wisconsin",2012,Wisconsin,0.7,0.78
county,"Albany County, Wyoming",2012,Wyoming,0.9,1.82
county,"Fremont County, Wyoming",2012,Wyoming,0.5,1.37
county,"Goshen County, Wyoming",2012,Wyoming,0.7,2.61
county,"Laramie County, Wyoming",2012,Wyoming,2.4,1.82
county,"Natrona County, Wyoming",2012,Wyoming,0.8,1.01
county,"Sheridan County, Wyoming",2012,Wyoming,0.5,2.15
county,"Sweetwater County, Wyoming",2012,Wyoming,1.2,1.01
county,"Teton County, Wyoming",2012,Wyoming,0.7,2.15
county,"Weston County, Wyoming",2012,Wyoming,0.4,2.61
county,"Bullock County, Alabama",2012,Alabama,69,1.58
county,"Clay County, Alabama",2012,Alabama,13.3,
county,"Cleburne County, Alabama",2012,Alabama,2.6,3.43
county,"Coosa County, Alabama",2012,Alabama,30.7,3.43
county,"Greene County, Alabama",2012,Alabama,79.2,1.19
county,"Lamar County, Alabama",2012,Alabama,11.1,1.58
county,"Lowndes County, Alabama",2012,Alabama,74.8,1.01
county,"Perry County, Alabama",2012,Alabama,70.1,1.19
county,"Pickens County, Alabama",2012,Alabama,40.1,1.82
county,"Sumter County, Alabama",2012,Alabama,71.3,1.01
county,"Tallapoosa County, Alabama",2012,Alabama,27.3,2.15
county,"Washington County, Alabama",2012,Alabama,23.8,1.19
county,"Hoonah-Angoon Census Area, Alaska",2012,Alaska,1.9,3.43
county,"Bradley County, Arkansas",2012,Arkansas,26.3,1.19
county,"Calhoun County, Arkansas",2012,Arkansas,22.2,0.78
county,"Clay County, Arkansas",2012,Arkansas,0.6,2.15
county,"Cleveland County, Arkansas",2012,Arkansas,14.5,1.82
county,"Cross County, Arkansas",2012,Arkansas,15.7,2.61
county,"Dallas County, Arkansas",2012,Arkansas,43.3,1.01
county,"Desha County, Arkansas",2012,Arkansas,48.2,1.19
county,"Izard County, Arkansas",2012,Arkansas,0.9,1.58
county,"Jackson County, Arkansas",2012,Arkansas,10.9,0.78
county,"Lee County, Arkansas",2012,Arkansas,54.9,1.58
county,"Lincoln County, Arkansas",2012,Arkansas,29.9,1.58
county,"Miller County, Arkansas",2012,Arkansas,25.5,1.82
county,"Newton County, Arkansas",2012,Arkansas,0.1,
county,"Ouachita County, Arkansas",2012,Arkansas,42.1,1.82
county,"Perry County, Arkansas",2012,Arkansas,2.5,
county,"Phillips County, Arkansas",2012,Arkansas,63.8,1.19
county,"Pike County, Arkansas",2012,Arkansas,4,2.15
county,"Searcy County, Arkansas",2012,Arkansas,0.4,2.61
county,"Stone County, Arkansas",2012,Arkansas,0.1,3.43
county,"Van Buren County, Arkansas",2012,Arkansas,1,2.15
county,"Woodruff County, Arkansas",2012,Arkansas,28.4,1.82
county,"Alpine County, California",2012,California,0.6,1.01
county,"Sierra County, California",2012,California,0.1,0.78
county,"Cheyenne County, Colorado",2012,Colorado,0.3,0.78
county,"Crowley County, Colorado",2012,Colorado,4.4,2.15
county,"Delta County, Colorado",2012,Colorado,1.3,2.61
county,"Dolores County, Colorado",2012,Colorado,0,3.43
county,"Gilpin County, Colorado",2012,Colorado,0.9,1.01
county,"Grand County, Colorado",2012,Colorado,0.9,2.61
county,"Huerfano County, Colorado",2012,Colorado,0.1,1.19
county,"Jackson County, Colorado",2012,Colorado,0.7,3.43
county,"Kiowa County, Colorado",2012,Colorado,0.5,1.82
county,"Kit Carson County, Colorado",2012,Colorado,0.1,1.19
county,"Las Animas County, Colorado",2012,Colorado,1,1.82
county,"Moffat County, Colorado",2012,Colorado,0.6,2.15
county,"Ouray County, Colorado",2012,Colorado,1.9,
county,"Pitkin County, Colorado",2012,Colorado,0.1,2.61
county,"San Juan County, Colorado",2012,Colorado,0,
county,"Lafayette County, Florida",2012,Florida,16.6,2.15
county,"Appling County, Georgia",2012,Georgia,19.7,1.37
county,"Atkinson County, Georgia",2012,Georgia,16.1,2.61
county,"Brooks County, Georgia",2012,Georgia,35.9,2.61
county,"Calhoun County, Georgia",2012,Georgia,61.7,1.37
county,"Crawford County, Georgia",2012,Georgia,21.1,
county,"Dooly County, Georgia",2012,Georgia,49.3,2.15
county,"Early County, Georgia",2012,Georgia,52.9,0.78
county,"Echols County, Georgia",2012,Georgia,3.1,2.15
county,"Emanuel County, Georgia",2012,Georgia,32.3,1.58
county,"Glascock County, Georgia",2012,Georgia,10.2,3.43
county,"Haralson County, Georgia",2012,Georgia,4.8,2.15
county,"Jasper County, Georgia",2012,Georgia,18.4,
county,"Jenkins County, Georgia",2012,Georgia,31.5,1.37
county,"Morgan County, Georgia",2012,Georgia,22.2,3.43
county,"Pierce County, Georgia",2012,Georgia,10,3.43
county,"Pulaski County, Georgia",2012,Georgia,39.5,2.61
county,"Putnam County, Georgia",2012,Georgia,26.8,
county,"Schley County, Georgia",2012,Georgia,25.4,1.19
county,"Taliaferro County, Georgia",2012,Georgia,55.7,
county,"Taylor County, Georgia",2012,Georgia,40,1.58
county,"Warren County, Georgia",2012,Georgia,60.4,2.15
county,"Webster County, Georgia",2012,Georgia,39,0.78
county,"Wheeler County, Georgia",2012,Georgia,34,1.01
county,"Wilcox County, Georgia",2012,Georgia,34.4,
county,"Wilkes County, Georgia",2012,Georgia,40.7,2.61
county,"Wilkinson County, Georgia",2012,Georgia,38.5,1.58
county,"Adams County, Idaho",2012,Idaho,0.1,
county,"Bear Lake County, Idaho",2012,Idaho,0.2,
county,"Butte County, Idaho",2012,Idaho,0,0.78
county,"Camas County, Idaho",2012,Idaho,0,1.01
county,"Caribou County, Idaho",2012,Idaho,0,1.37
county,"Clark County, Idaho",2012,Idaho,0.7,0.78
county,"Custer County, Idaho",2012,Idaho,0.1,1.01
county,"Franklin County, Idaho",2012,Idaho,0,
county,"Fremont County, Idaho",2012,Idaho,0.4,3.43
county,"Gooding County, Idaho",2012,Idaho,0,1.37
county,"Lemhi County, Idaho",2012,Idaho,0,1.58
county,"Oneida County, Idaho",2012,Idaho,0.1,1.82
county,"Power County, Idaho",2012,Idaho,0,1.37
county,"Teton County, Idaho",2012,Idaho,0,
county,"Valley County, Idaho",2012,Idaho,0.1,2.61
county,"Washington County, Idaho",2012,Idaho,0.1,1.82
county,"Alexander County, Illinois",2012,Illinois,33.5,1.19
county,"Bond County, Illinois",2012,Illinois,7,1.58
county,"Brown County, Illinois",2012,Illinois,18.5,0.78
county,"Calhoun County, Illinois",2012,Illinois,0.6,3.43
county,"Cumberland County, Illinois",2012,Illinois,0.1,1.58
county,"Edgar County, Illinois",2012,Illinois,0.5,1.19
county,"Hamilton County, Illinois",2012,Illinois,0.2,2.15
county,"Hardin County, Illinois",2012,Illinois,1.5,1.37
county,"Henderson County, Illinois",2012,Illinois,0.1,3.43
county,"Mason County, Illinois",2012,Illinois,0.5,2.61
county,"Menard County, Illinois",2012,Illinois,0.9,
county,"Pope County, Illinois",2012,Illinois,3.1,1.58
county,"Carroll County, Indiana",2012,Indiana,0.6,3.43
county,"Crawford County, Indiana",2012,Indiana,0.5,3.43
county,"Fayette County, Indiana",2012,Indiana,1.5,2.15
county,"Newton County, Indiana",2012,Indiana,1.1,2.61
county,"Parke County, Indiana",2012,Indiana,1.1,
county,"Pulaski County, Indiana",2012,Indiana,0.1,
county,"Scott County, Indiana",2012,Indiana,0.2,1.82
county,"Adams County, Iowa",2012,Iowa,0.1,1.37
county,"Audubon County, Iowa",2012,Iowa,0.5,1.19
county,"Cherokee County, Iowa",2012,Iowa,1.4,0.78
county,"Clarke County, Iowa",2012,Iowa,0.1,1.37
county,"Emmet County, Iowa",2012,Iowa,2.5,0.78
county,"Franklin County, Iowa",2012,Iowa,0.6,2.15
county,"Fremont County, Iowa",2012,Iowa,0.5,1.58
county,"Ida County, Iowa",2012,Iowa,1.4,1.37
county,"Kossuth County, Iowa",2012,Iowa,0.5,2.15
county,"Monona County, Iowa",2012,Iowa,0.2,1.01
county,"Montgomery County, Iowa",2012,Iowa,0,1.37
county,"Pocahontas County, Iowa",2012,Iowa,0.3,
county,"Ringgold County, Iowa",2012,Iowa,0.1,1.19
county,"Shelby County, Iowa",2012,Iowa,1.1,1.37
county,"Taylor County, Iowa",2012,Iowa,0,3.43
county,"Allen County, Kansas",2012,Kansas,2.1,0.78
county,"Anderson County, Kansas",2012,Kansas,0.8,2.15
county,"Chase County, Kansas",2012,Kansas,1.2,1.58
county,"Cherokee County, Kansas",2012,Kansas,0.7,2.61
county,"Cheyenne County, Kansas",2012,Kansas,0,1.01
county,"Cloud County, Kansas",2012,Kansas,1.4,1.58
county,"Comanche County, Kansas",2012,Kansas,0.1,1.01
county,"Decatur County, Kansas",2012,Kansas,0.8,2.15
county,"Elk County, Kansas",2012,Kansas,0.1,1.82
county,"Graham County, Kansas",2012,Kansas,4.4,1.19
county,"Gray County, Kansas",2012,Kansas,0,0.78
county,"Greeley County, Kansas",2012,Kansas,0,0.78
county,"Hamilton County, Kansas",2012,Kansas,0,1.58
county,"Hodgeman County, Kansas",2012,Kansas,0.1,1.19
county,"Jackson County, Kansas",2012,Kansas,0.3,1.19
county,"Kearny County, Kansas",2012,Kansas,2.5,1.01
county,"Kingman County, Kansas",2012,Kansas,0.1,1.58
county,"Lincoln County, Kansas",2012,Kansas,0.1,2.15
county,"Meade County, Kansas",2012,Kansas,0.4,1.01
county,"Morris County, Kansas",2012,Kansas,0.1,1.37
county,"Neosho County, Kansas",2012,Kansas,1.2,1.01
county,"Ness County, Kansas",2012,Kansas,0.8,1.19
county,"Norton County, Kansas",2012,Kansas,3.1,0.78
county,"Osage County, Kansas",2012,Kansas,0.5,
county,"Osborne County, Kansas",2012,Kansas,0.5,1.19
county,"Phillips County, Kansas",2012,Kansas,1.9,1.37
county,"Rawlins County, Kansas",2012,Kansas,0.6,1.19
county,"Republic County, Kansas",2012,Kansas,0.8,1.37
county,"Rooks County, Kansas",2012,Kansas,1.2,1.19
county,"Rush County, Kansas",2012,Kansas,0.3,0.78
county,"Russell County, Kansas",2012,Kansas,1.7,0.78
county,"Sheridan County, Kansas",2012,Kansas,0.6,2.15
county,"Sherman County, Kansas",2012,Kansas,1.5,
county,"Stanton County, Kansas",2012,Kansas,0,3.43
county,"Stevens County, Kansas",2012,Kansas,0.4,1.58
county,"Trego County, Kansas",2012,Kansas,0.1,1.01
county,"Wabaunsee County, Kansas",2012,Kansas,0.7,3.43
county,"Wallace County, Kansas",2012,Kansas,0.3,0.78
county,"Woodson County, Kansas",2012,Kansas,0.1,0.78
county,"Anderson County, Kentucky",2012,Kentucky,2.4,3.43
county,"Bell County, Kentucky",2012,Kentucky,2.1,1.82
county,"Bourbon County, Kentucky",2012,Kentucky,5.1,2.15
county,"Breckinridge County, Kentucky",2012,Kentucky,2,
county,"Butler County, Kentucky",2012,Kentucky,0.6,2.15
county,"Caldwell County, Kentucky",2012,Kentucky,6.5,1.58
county,"Carlisle County, Kentucky",2012,Kentucky,0.8,1.01
county,"Carroll County, Kentucky",2012,Kentucky,3.5,0.78
county,"Carter County, Kentucky",2012,Kentucky,0.4,2.61
county,"Casey County, Kentucky",2012,Kentucky,0.9,3.43
county,"Clay County, Kentucky",2012,Kentucky,5.3,1.37
county,"Crittenden County, Kentucky",2012,Kentucky,0.7,1.37
county,"Edmonson County, Kentucky",2012,Kentucky,1.6,
county,"Elliott County, Kentucky",2012,Kentucky,3.4,2.61
county,"Fulton County, Kentucky",2012,Kentucky,22.3,0.78
county,"Gallatin County, Kentucky",2012,Kentucky,2.3,1.19
county,"Garrard County, Kentucky",2012,Kentucky,2.4,
county,"Grant County, Kentucky",2012,Kentucky,0.1,3.43
county,"Green County, Kentucky",2012,Kentucky,1.8,3.43
county,"Harrison County, Kentucky",2012,Kentucky,1.5,3.43
county,"Jackson County, Kentucky",2012,Kentucky,0.3,2.15
county,"Knox County, Kentucky",2012,Kentucky,0.9,2.15
county,"Larue County, Kentucky",2012,Kentucky,3.4,3.43
county,"Lee County, Kentucky",2012,Kentucky,1.3,1.58
county,"Lewis County, Kentucky",2012,Kentucky,0.1,2.15
county,"Livingston County, Kentucky",2012,Kentucky,0.7,1.37
county,"McCreary County, Kentucky",2012,Kentucky,6.4,1.58
county,"Magoffin County, Kentucky",2012,Kentucky,0,3.43
county,"Marshall County, Kentucky",2012,Kentucky,0.9,1.19
county,"Menifee County, Kentucky",2012,Kentucky,0.2,2.61
county,"Monroe County, Kentucky",2012,Kentucky,2.1,1.82
county,"Nicholas County, Kentucky",2012,Kentucky,1.2,
county,"Owen County, Kentucky",2012,Kentucky,0.5,
county,"Robertson County, Kentucky",2012,Kentucky,0.3,
county,"Rockcastle County, Kentucky",2012,Kentucky,0.1,2.61
county,"Todd County, Kentucky",2012,Kentucky,7.8,
county,"Trimble County, Kentucky",2012,Kentucky,0.2,
county,"Wayne County, Kentucky",2012,Kentucky,1.1,1.37
county,"Wolfe County, Kentucky",2012,Kentucky,0.1,3.43
county,"Acadia Parish, Louisiana",2012,Louisiana,16.6,2.15
county,"Caldwell Parish, Louisiana",2012,Louisiana,19.6,2.61
county,"Catahoula Parish, Louisiana",2012,Louisiana,32.6,1.37
county,"East Carroll Parish, Louisiana",2012,Louisiana,67.2,1.01
county,"East Feliciana Parish, Louisiana",2012,Louisiana,41.6,1.82
county,"Madison Parish, Louisiana",2012,Louisiana,63.5,1.01
county,"Red River Parish, Louisiana",2012,Louisiana,42.1,1.01
county,"St. Helena Parish, Louisiana",2012,Louisiana,51.3,3.43
county,"St. James Parish, Louisiana",2012,Louisiana,49.4,0.78
county,"Tensas Parish, Louisiana",2012,Louisiana,53.1,1.01
county,"West Baton Rouge Parish, Louisiana",2012,Louisiana,40.9,1.19
county,"West Carroll Parish, Louisiana",2012,Louisiana,16.1,2.15
county,"Winn Parish, Louisiana",2012,Louisiana,32.2,1.01
county,"Keweenaw County, Michigan",2012,Michigan,0.6,0.78
county,"Lake County, Michigan",2012,Michigan,7.6,2.15
county,"Missaukee County, Michigan",2012,Michigan,0.4,2.61
county,"Grant County, Minnesota",2012,Minnesota,0.7,2.15
county,"Kittson County, Minnesota",2012,Minnesota,1.3,1.01
county,"Lake of the Woods County, Minnesota",2012,Minnesota,0.1,1.37
county,"Red Lake County, Minnesota",2012,Minnesota,0.9,1.82
county,"Swift County, Minnesota",2012,Minnesota,1.3,1.58
county,"Wilkin County, Minnesota",2012,Minnesota,0.2,1.82
county,"Alcorn County, Mississippi",2012,Mississippi,10.6,1.19
county,"Attala County, Mississippi",2012,Mississippi,43,1.82
county,"Carroll County, Mississippi",2012,Mississippi,35.5,3.43
county,"Choctaw County, Mississippi",2012,Mississippi,29.9,1.01
county,"Franklin County, Mississippi",2012,Mississippi,35.8,2.61
county,"Greene County, Mississippi",2012,Mississippi,25,
county,"Grenada County, Mississippi",2012,Mississippi,44.5,1.58
county,"Holmes County, Mississippi",2012,Mississippi,84.3,1.58
county,"Issaquena County, Mississippi",2012,Mississippi,63.7,3.43
county,"Jasper County, Mississippi",2012,Mississippi,54.2,1.01
county,"Jefferson Davis County, Mississippi",2012,Mississippi,61.6,1.82
county,"Kemper County, Mississippi",2012,Mississippi,62.1,0.78
county,"Lawrence County, Mississippi",2012,Mississippi,32.6,2.61
county,"Marshall County, Mississippi",2012,Mississippi,46.4,2.15
county,"Montgomery County, Mississippi",2012,Mississippi,43.9,1.37
county,"Noxubee County, Mississippi",2012,Mississippi,73,1.58
county,"Panola County, Mississippi",2012,Mississippi,48.7,1.01
county,"Pontotoc County, Mississippi",2012,Mississippi,15.5,1.19
county,"Quitman County, Mississippi",2012,Mississippi,72.9,1.19
county,"Sharkey County, Mississippi",2012,Mississippi,72.4,1.01
county,"Tippah County, Mississippi",2012,Mississippi,15.5,1.58
county,"Tunica County, Mississippi",2012,Mississippi,79.9,0.78
county,"Union County, Mississippi",2012,Mississippi,15.6,1.37
county,"Atchison County, Missouri",2012,Missouri,0.3,1.19
county,"Barton County, Missouri",2012,Missouri,0.1,2.15
county,"Benton County, Missouri",2012,Missouri,0.6,
county,"Bollinger County, Missouri",2012,Missouri,0.5,
county,"Carter County, Missouri",2012,Missouri,0.1,2.15
county,"Chariton County, Missouri",2012,Missouri,2.4,1.58
county,"Dade County, Missouri",2012,Missouri,0.4,1.37
county,"Daviess County, Missouri",2012,Missouri,0.6,3.43
county,"Dent County, Missouri",2012,Missouri,0.7,2.15
county,"Douglas County, Missouri",2012,Missouri,0.3,3.43
county,"Gasconade County, Missouri",2012,Missouri,0.7,1.82
county,"Harrison County, Missouri",2012,Missouri,0.8,1.19
county,"Hickory County, Missouri",2012,Missouri,0,3.43
county,"Howard County, Missouri",2012,Missouri,5.5,3.43
county,"Knox County, Missouri",2012,Missouri,0.5,1.82
county,"Lafayette County, Missouri",2012,Missouri,2.4,2.61
county,"Lawrence County, Missouri",2012,Missouri,0.1,2.61
county,"Mercer County, Missouri",2012,Missouri,0.4,0.78
county,"New Madrid County, Missouri",2012,Missouri,13.2,0.78
county,"Osage County, Missouri",2012,Missouri,0.2,
county,"Ozark County, Missouri",2012,Missouri,0.1,
county,"Pemiscot County, Missouri",2012,Missouri,26.5,1.01
county,"Putnam County, Missouri",2012,Missouri,0.3,2.61
county,"Ripley County, Missouri",2012,Missouri,0.3,3.43
county,"St. Clair County, Missouri",2012,Missouri,0.6,2.61
county,"Shannon County, Missouri",2012,Missouri,0.2,
county,"Worth County, Missouri",2012,Missouri,0.9,1.58
county,"Broadwater County, Montana",2012,Montana,0,
county,"Carter County, Montana",2012,Montana,0,
county,"Chouteau County, Montana",2012,Montana,0.1,2.15
county,"Daniels County, Montana",2012,Montana,0,0.78
county,"Dawson County, Montana",2012,Montana,1,1.37
county,"Fallon County, Montana",2012,Montana,0,1.19
county,"Garfield County, Montana",2012,Montana,0.4,
county,"Golden Valley County, Montana",2012,Montana,1.1,1.82
county,"Granite County, Montana",2012,Montana,0.2,2.15
county,"Judith Basin County, Montana",2012,Montana,0,
county,"Liberty County, Montana",2012,Montana,0,1.58
county,"McCone County, Montana",2012,Montana,0,1.82
county,"Mineral County, Montana",2012,Montana,0.6,2.61
county,"Musselshell County, Montana",2012,Montana,0,2.61
county,"Phillips County, Montana",2012,Montana,0,1.01
county,"Powder River County, Montana",2012,Montana,0,2.15
county,"Sweet Grass County, Montana",2012,Montana,2.2,1.37
county,"Teton County, Montana",2012,Montana,0.6,1.19
county,"Toole County, Montana",2012,Montana,2.9,1.19
county,"Treasure County, Montana",2012,Montana,0,3.43
county,"Wheatland County, Montana",2012,Montana,0.5,2.61
county,"Wibaux County, Montana",2012,Montana,0,1.58
county,"Arthur County, Nebraska",2012,Nebraska,0,2.61
county,"Banner County, Nebraska",2012,Nebraska,0,1.37
county,"Blaine County, Nebraska",2012,Nebraska,0,
county,"Boone County, Nebraska",2012,Nebraska,0.1,0.78
county,"Boyd County, Nebraska",2012,Nebraska,0.3,2.15
county,"Burt County, Nebraska",2012,Nebraska,0.2,2.61
county,"Butler County, Nebraska",2012,Nebraska,0.1,1.01
county,"Cedar County, Nebraska",2012,Nebraska,0.1,1.58
county,"Clay County, Nebraska",2012,Nebraska,0.4,2.15
county,"Cuming County, Nebraska",2012,Nebraska,0.5,1.58
county,"Custer County, Nebraska",2012,Nebraska,0.5,1.01
county,"Dawes County, Nebraska",2012,Nebraska,4.6,1.37
county,"Dundy County, Nebraska",2012,Nebraska,0.2,3.43
county,"Fillmore County, Nebraska",2012,Nebraska,0.2,1.01
county,"Franklin County, Nebraska",2012,Nebraska,0.3,0.78
county,"Frontier County, Nebraska",2012,Nebraska,1,0.78
county,"Garden County, Nebraska",2012,Nebraska,0,0.78
county,"Garfield County, Nebraska",2012,Nebraska,0.3,0.78
county,"Gosper County, Nebraska",2012,Nebraska,0.2,
county,"Grant County, Nebraska",2012,Nebraska,0.4,3.43
county,"Hamilton County, Nebraska",2012,Nebraska,0.2,
county,"Hayes County, Nebraska",2012,Nebraska,0,
county,"Hitchcock County, Nebraska",2012,Nebraska,0.1,1.37
county,"Hooker County, Nebraska",2012,Nebraska,0.6,
county,"Jefferson County, Nebraska",2012,Nebraska,0.6,1.19
county,"Kearney County, Nebraska",2012,Nebraska,0,1.01
county,"Keya Paha County, Nebraska",2012,Nebraska,0.1,0.78
county,"Kimball County, Nebraska",2012,Nebraska,0.3,1.82
county,"Logan County, Nebraska",2012,Nebraska,0,0.78
county,"Loup County, Nebraska",2012,Nebraska,0,0.78
county,"McPherson County, Nebraska",2012,Nebraska,0,
county,"Nance County, Nebraska",2012,Nebraska,0.6,1.01
county,"Otoe County, Nebraska",2012,Nebraska,0.7,2.15
county,"Pawnee County, Nebraska",2012,Nebraska,0.2,0.78
county,"Perkins County, Nebraska",2012,Nebraska,0.1,2.61
county,"Polk County, Nebraska",2012,Nebraska,0,1.58
county,"Red Willow County, Nebraska",2012,Nebraska,0.4,1.01
county,"Richardson County, Nebraska",2012,Nebraska,1.3,0.78
county,"Rock County, Nebraska",2012,Nebraska,0.7,0.78
county,"Sherman County, Nebraska",2012,Nebraska,0.2,1.37
county,"Sioux County, Nebraska",2012,Nebraska,3.6,
county,"Stanton County, Nebraska",2012,Nebraska,1,1.37
county,"Thayer County, Nebraska",2012,Nebraska,0.2,1.19
county,"Thomas County, Nebraska",2012,Nebraska,0,0.78
county,"Valley County, Nebraska",2012,Nebraska,0.2,0.78
county,"Washington County, Nebraska",2012,Nebraska,0.9,1.37
county,"Wayne County, Nebraska",2012,Nebraska,1.1,1.01
county,"Webster County, Nebraska",2012,Nebraska,0.2,
county,"Wheeler County, Nebraska",2012,Nebraska,0,0.78
county,"York County, Nebraska",2012,Nebraska,1.5,0.78
county,"Esmeralda County, Nevada",2012,Nevada,1.1,1.37
county,"Eureka County, Nevada",2012,Nevada,0.1,0.78
county,"Lander County, Nevada",2012,Nevada,2.4,0.78
county,"Lincoln County, Nevada",2012,Nevada,4.9,1.19
county,"Mineral County, Nevada",2012,Nevada,3.1,0.78
county,"Catron County, New Mexico",2012,New Mexico,0.4,2.61
county,"Colfax County, New Mexico",2012,New Mexico,0.8,3.43
county,"De Baca County, New Mexico",2012,New Mexico,2.6,1.19
county,"Harding County, New Mexico",2012,New Mexico,0,1.58
county,"Hidalgo County, New Mexico",2012,New Mexico,0.7,1.01
county,"Lincoln County, New Mexico",2012,New Mexico,0.8,3.43
county,"Mora County, New Mexico",2012,New Mexico,0,
county,"Torrance County, New Mexico",2012,New Mexico,2.5,2.61
county,"Union County, New Mexico",2012,New Mexico,1.2,0.78
county,"Clay County, North Carolina",2012,North Carolina,2.4,
county,"Graham County, North Carolina",2012,North Carolina,0.2,2.15
county,"Hyde County, North Carolina",2012,North Carolina,28.1,1.58
county,"Swain County, North Carolina",2012,North Carolina,0.8,1.19
county,"Transylvania County, North Carolina",2012,North Carolina,4.4,
county,"Tyrrell County, North Carolina",2012,North Carolina,36.4,2.61
county,"Billings County, North Dakota",2012,North Dakota,0,0.78
county,"Bottineau County, North Dakota",2012,North Dakota,0.3,1.58
county,"Bowman County, North Dakota",2012,North Dakota,0,0.78
county,"Cavalier County, North Dakota",2012,North Dakota,0.1,1.01
county,"Dickey County, North Dakota",2012,North Dakota,0.5,1.82
county,"Divide County, North Dakota",2012,North Dakota,3.3,1.01
county,"Eddy County, North Dakota",2012,North Dakota,0,0.78
county,"Golden Valley County, North Dakota",2012,North Dakota,0.1,0.78
county,"Griggs County, North Dakota",2012,North Dakota,0,1.01
county,"Hettinger County, North Dakota",2012,North Dakota,0.6,0.78
county,"Kidder County, North Dakota",2012,North Dakota,0.5,1.58
county,"LaMoure County, North Dakota",2012,North Dakota,0.5,1.01
county,"Logan County, North Dakota",2012,North Dakota,0.1,1.01
county,"Mercer County, North Dakota",2012,North Dakota,0.2,0.78
county,"Morton County, North Dakota",2012,North Dakota,1.2,1.37
county,"Nelson County, North Dakota",2012,North Dakota,0.4,1.37
county,"Oliver County, North Dakota",2012,North Dakota,0,1.82
county,"Ramsey County, North Dakota",2012,North Dakota,0.6,1.19
county,"Renville County, North Dakota",2012,North Dakota,0,3.43
county,"Rolette County, North Dakota",2012,North Dakota,0.7,0.78
county,"Sheridan County, North Dakota",2012,North Dakota,0,1.58
county,"Sioux County, North Dakota",2012,North Dakota,0.2,0.78
county,"Slope County, North Dakota",2012,North Dakota,0,0.78
county,"Steele County, North Dakota",2012,North Dakota,0.4,1.82
county,"Walsh County, North Dakota",2012,North Dakota,0.7,1.01
county,"Wells County, North Dakota",2012,North Dakota,0,0.78
county,"Carroll County, Ohio",2012,Ohio,0.8,3.43
county,"Harrison County, Ohio",2012,Ohio,3.2,1.58
county,"Holmes County, Ohio",2012,Ohio,0.2,1.01
county,"Jackson County, Ohio",2012,Ohio,0.7,2.61
county,"Meigs County, Ohio",2012,Ohio,0.3,3.43
county,"Monroe County, Ohio",2012,Ohio,0.8,1.37
county,"Noble County, Ohio",2012,Ohio,4.9,2.61
county,"Putnam County, Ohio",2012,Ohio,0.6,1.82
county,"Alfalfa County, Oklahoma",2012,Oklahoma,3.8,1.58
county,"Beaver County, Oklahoma",2012,Oklahoma,0.4,1.01
county,"Blaine County, Oklahoma",2012,Oklahoma,4.5,1.58
county,"Cimarron County, Oklahoma",2012,Oklahoma,0.2,0.78
county,"Cotton County, Oklahoma",2012,Oklahoma,2.1,1.37
county,"Dewey County, Oklahoma",2012,Oklahoma,0,1.01
county,"Grant County, Oklahoma",2012,Oklahoma,2,3.43
county,"Greer County, Oklahoma",2012,Oklahoma,5,1.01
county,"Harper County, Oklahoma",2012,Oklahoma,0.1,1.01
county,"Jefferson County, Oklahoma",2012,Oklahoma,2.1,2.15
county,"Johnston County, Oklahoma",2012,Oklahoma,1.6,1.01
county,"Noble County, Oklahoma",2012,Oklahoma,0.2,1.01
county,"Pawnee County, Oklahoma",2012,Oklahoma,0.5,1.58
county,"Pushmataha County, Oklahoma",2012,Oklahoma,0.9,1.82
county,"Roger Mills County, Oklahoma",2012,Oklahoma,0.1,0.78
